링크ID,위험도,위험등급,시군구,읍면동,도로명,도로길이_m,차로수_편도,사고건수,사망자수,중상자수,경상자수,부상신고자수
1040013903,0.00,1,광진구,광장동,워커힐로,212,1,0,0,0,0,0
1040014000,15.83,3,광진구,군자동,군자로,872,1,18,0,11,11,1
1040014100,11.81,3,광진구,군자동,군자로,861,1,18,1,9,8,2
1040014201,27.08,4,광진구,능동,능동로,988,3,33,0,14,36,4
1040014202,1.23,1,광진구,군자동,능동로,122,2,4,0,1,2,2
1040014203,6.39,2,광진구,군자동,능동로,82,2,4,0,2,3,0
1040014301,4.40,2,광진구,능동,능동로,991,3,21,0,5,16,3
1040014302,1.91,1,광진구,능동,능동로,122,3,5,0,1,4,0
1040014303,13.35,3,광진구,능동,능동로,82,3,8,0,3,14,2
1040014401,0.10,1,광진구,군자동,군자로,406,1,2,0,0,3,0
1040014402,0.00,1,광진구,군자동,군자로,80,1,0,0,0,0,0
1040014501,0.15,1,광진구,군자동,군자로,411,1,3,0,0,3,0
1040014502,3.11,2,광진구,군자동,군자로,80,1,6,0,0,7,1
1040014601,7.68,2,광진구,군자동,면목로,381,1,6,0,5,1,2
1040014602,3.12,2,광진구,군자동,면목로,81,1,5,0,1,5,0
1040014701,5.30,2,광진구,군자동,면목로,381,1,9,0,4,3,3
1040014702,23.90,4,광진구,군자동,면목로,81,1,4,0,4,0,0
1040014802,34.85,4,광진구,중곡동,용마산로,593,2,20,0,13,7,1
1040014803,0.00,1,광진구,중곡동,용마산로,63,2,0,0,0,0,0
1040014901,75.42,4,광진구,중곡동,용마산로,599,2,42,2,19,32,8
1040014902,0.11,1,광진구,중곡동,용마산로,63,3,1,0,0,1,0
1040015000,0.18,1,광진구,중곡동,긴고랑로,726,1,2,0,1,1,0
1040015100,0.75,1,광진구,중곡동,긴고랑로,749,1,7,0,2,3,4
1040015201,13.58,3,광진구,중곡동,능동로,464,2,15,0,7,9,2
1040015202,5.12,2,광진구,중곡동,능동로,160,2,8,0,2,8,0
1040015301,7.16,2,광진구,중곡동,능동로,464,2,16,0,4,18,1
1040015302,0.80,1,광진구,중곡동,능동로,160,2,2,0,1,1,0
1040015500,0.20,1,광진구,중곡동,천호대로,202,5,2,0,0,3,0
1040015600,11.18,3,광진구,중곡동,면목로,611,1,16,1,7,13,2
1040015700,7.36,2,광진구,중곡동,면목로,611,1,11,0,6,6,2
1040015800,21.26,4,광진구,중곡동,긴고랑로,569,2,22,0,10,16,2
1040015902,3.84,2,광진구,중곡동,긴고랑로,569,2,8,1,3,3,1
1040016000,16.23,3,광진구,중곡동,긴고랑로,244,2,12,0,6,8,2
1040016100,0.57,1,광진구,중곡동,긴고랑로,244,2,3,0,1,2,1
1040016200,3.65,2,광진구,중곡동,긴고랑로,313,2,11,0,3,9,4
1040016300,7.51,2,광진구,중곡동,긴고랑로,313,2,5,1,5,8,0
1040016402,34.47,4,광진구,중곡동,용마산로,1000,2,30,2,16,18,3
1040016403,14.88,3,광진구,중곡동,용마산로,75,2,6,0,3,2,1
1040016500,7.64,2,광진구,중곡동,용마산로,1074,2,19,1,7,18,1
1040016601,0.80,1,광진구,중곡동,능동로,229,2,4,0,1,3,2
1040016602,8.07,2,광진구,중곡동,능동로,587,2,14,0,6,8,1
1040016701,4.80,2,광진구,중곡동,능동로,229,2,4,0,3,2,0
1040016702,15.88,3,광진구,중곡동,능동로,508,2,13,0,8,10,0
1040016703,6.34,2,광진구,중곡동,능동로,76,2,2,0,2,0,0
1040016801,2.34,1,광진구,중곡동,면목로,233,1,5,0,2,3,0
1040016802,6.03,2,광진구,중곡동,면목로,736,1,11,0,6,4,2
1040016901,0.20,1,광진구,중곡동,면목로,232,1,3,0,0,3,1
1040016902,2.68,1,광진구,중곡동,면목로,739,1,7,0,4,3,2
1040017000,0.63,1,광진구,중곡동,용마산로,202,2,3,0,1,1,1
1040017100,8.03,2,광진구,중곡동,용마산로,203,2,6,1,2,8,0
1040017200,0.10,1,광진구,자양동,송파대로,397,4,2,0,0,3,0
1040017300,0.90,1,광진구,자양동,송파대로,401,4,5,0,2,6,1
1040017400,0.63,1,광진구,자양동,강변북로,443,1,4,0,1,8,0
1040017500,1.67,2,광진구,자양동,분당수서로,518,3,6,0,3,6,0
1040017600,0.79,1,광진구,자양동,분당수서로,529,3,6,0,1,8,0
1040017700,0.84,1,광진구,자양동,강변북로,149,1,1,0,1,0,0
1040017800,0.00,1,광진구,자양동,강변북로,294,1,0,0,0,0,0
1040017900,0.01,1,광진구,자양동,강변북로,312,2,1,0,0,0,1
1040018000,0.00,1,광진구,자양동,송파대로,112,4,0,0,0,0,0
1040018100,1.14,1,광진구,자양동,송파대로,108,4,2,0,1,1,0
1040018200,0.00,1,광진구,자양동,강변북로,137,1,0,0,0,0,0
1040018300,0.00,1,광진구,자양동,강변북로,155,2,0,0,0,0,0
1040018400,0.00,1,광진구,자양동,강변북로,218,1,0,0,0,0,0
1040018500,0.00,1,광진구,자양동,강변북로,63,1,0,0,0,0,0
1040018600,4.73,2,광진구,자양동,뚝섬로52길,621,1,7,0,5,2,1
1040018700,0.01,1,광진구,자양동,뚝섬로52길,599,1,1,0,0,1,0
1040018800,0.00,1,광진구,자양동,강변북로,251,1,0,0,0,0,0
1040018900,0.00,1,광진구,자양동,강변북로,219,1,0,0,0,0,0
1040019000,0.44,1,광진구,자양동,강변북로,167,1,2,0,0,5,0
1040019100,0.87,1,광진구,자양동,강변북로,153,1,2,0,1,1,0
1040019200,0.28,1,광진구,자양동,강변북로,493,1,2,0,1,2,0
1040019300,0.03,1,광진구,자양동,강변북로,242,1,1,0,0,1,0
1040019400,0.09,1,광진구,자양동,분당수서로,74,3,1,0,0,1,0
1040019600,0.00,1,광진구,자양동,강변북로,74,1,0,0,0,0,0
1040019700,0.02,1,광진구,자양동,뚝섬로66길,640,1,1,0,0,2,0
1040019800,0.00,1,광진구,자양동,뚝섬로66길,600,1,0,0,0,0,0
1040019900,0.08,1,광진구,자양동,강변북로,87,1,1,0,0,1,0
1040020000,0.14,1,광진구,자양동,영동대로,456,3,4,0,0,3,1
1040020201,0.32,1,광진구,자양동,분당수서로,566,1,3,0,1,4,0
1040020202,2.33,1,광진구,자양동,능동로,846,1,7,0,4,5,0
1040020300,0.04,1,광진구,자양동,분당수서로,588,1,3,0,0,1,2
1040020400,0.74,1,광진구,자양동,강변북로,675,1,2,0,2,1,0
1040020500,1.17,2,광진구,자양동,분당수서로,163,1,4,0,1,3,0
1040020700,0.20,1,광진구,구의동,강변북로한가람로사이,596,1,1,0,1,1,0
1040020800,2.60,1,광진구,자양동,뚝섬로46길,405,1,3,0,3,0,1
1040020900,0.00,1,광진구,자양동,뚝섬로46길,406,1,0,0,0,0,0
1040021000,0.41,1,광진구,자양동,분당수서로,666,2,5,0,1,5,0
1040021100,1.56,1,광진구,자양동,자양강변길,153,1,5,0,0,7,0
1040021200,0.00,1,광진구,자양동,자양강변길,153,1,0,0,0,0,0
1040021300,3.02,3,광진구,자양동,분당수서로,508,2,4,0,4,4,0
1040021400,0.00,1,광진구,자양동,자양강변길뚝섬로34길,117,1,0,0,0,0,0
1040021500,0.00,1,광진구,자양동,자양강변길뚝섬로34길,137,1,0,0,0,0,0
1040021600,0.09,1,광진구,자양동,능동로4길,351,1,3,0,0,2,1
1040021700,0.00,1,광진구,자양동,능동로4길,318,1,0,0,0,0,0
1040022000,1.52,1,광진구,자양동,뚝섬로34길,86,1,3,0,1,1,1
1040022100,0.00,1,광진구,자양동,뚝섬로34길,86,1,0,0,0,0,0
1040022200,0.17,1,광진구,구의동,강변역로4길,491,1,3,0,0,4,0
1040022300,0.02,1,광진구,구의동,강변역로4길,455,1,1,0,0,1,0
1040022400,0.00,1,광진구,자양동,자양로4길,132,1,0,0,0,0,0
1040022500,0.00,1,광진구,자양동,자양로4길,132,1,0,0,0,0,0
1040022600,0.24,1,광진구,자양동,뚝섬로34길,117,1,2,0,0,2,0
1040022700,0.00,1,광진구,자양동,뚝섬로34길,125,1,0,0,0,0,0
1040022900,0.04,1,광진구,자양동,강변북로,298,1,2,0,0,1,1
1040023000,3.18,2,광진구,자양동,영동대로,149,3,3,0,2,1,1
1040023200,0.00,1,광진구,자양동,강변북로,230,1,0,0,0,0,0
1040023300,0.24,1,광진구,자양동,강변북로,472,1,4,0,0,5,1
1040023400,0.00,1,광진구,자양동,뚝섬로66길,169,1,0,0,0,0,0
1040023500,0.00,1,광진구,자양동,뚝섬로66길,169,1,0,0,0,0,0
1040023700,0.03,1,광진구,자양동,능동로4길,129,1,1,0,0,0,1
1040023800,0.93,1,광진구,자양동,능동로4길,129,1,1,0,1,0,0
1040023900,2.50,2,광진구,자양동,강변북로,526,1,10,0,2,14,0
1040024001,0.00,1,광진구,구의동,강변북로,100,1,0,0,0,0,0
1040024002,0.07,1,광진구,구의동,강변북로,108,3,1,0,0,1,0
1040024100,3.45,2,광진구,자양동,자양로13길,574,1,7,0,4,3,1
1040024200,0.01,1,광진구,자양동,자양로13길,580,1,1,0,0,1,0
1040024300,0.00,1,광진구,구의동,강변역로,152,2,0,0,0,0,0
1040024400,0.00,1,광진구,자양동,강변북로,304,1,0,0,0,0,0
1040024500,0.11,1,광진구,구의동,강변북로,257,1,2,0,0,2,0
1040024800,0.02,1,광진구,구의동,강변북로,200,1,1,0,0,0,1
1040025000,2.27,2,광진구,구의동,강변북로,195,2,7,0,0,10,1
1040025200,0.00,1,광진구,구의동,강변북로,36,2,0,0,0,0,0
1040025300,16.40,4,광진구,구의동,강변북로,53,2,5,0,3,8,1
1040025400,0.00,1,광진구,구의동,강동대로,308,3,0,0,0,0,0
1040025500,0.00,1,광진구,구의동,강동대로,313,3,0,0,0,0,0
1040025700,0.00,1,광진구,구의동,강변북로,58,2,0,0,0,0,0
1040025800,12.08,4,광진구,구의동,강변북로,37,2,5,0,1,11,0
1040025900,0.00,1,광진구,구의동,강변북로,99,2,0,0,0,0,0
1040026000,0.02,1,광진구,자양동,아차산로58길,455,1,1,0,0,1,0
1040026100,0.40,1,광진구,구의동,아차산로58길,470,1,5,0,1,3,1
1040026200,2.58,1,광진구,자양동,능동로10길,446,2,2,1,1,0,0
1040026300,1.77,1,광진구,자양동,능동로10길,424,2,4,0,3,2,0
1040026500,0.04,1,광진구,구의동,강변북로,185,2,1,0,0,1,0
1040026600,1.23,1,광진구,자양동,자양로,91,1,4,0,0,4,0
1040026700,4.90,2,광진구,자양동,동일로,570,2,14,0,4,15,2
1040026900,0.34,1,광진구,구의동,자양로,82,1,2,0,0,2,0
1040027000,4.96,2,광진구,자양동,자양로,72,1,2,0,3,1,1
1040027100,0.01,1,광진구,구의동,강변북로,328,1,1,0,0,0,1
1040027400,0.00,1,광진구,구의동,광나루로,158,3,0,0,0,0,0
1040027500,1.02,1,광진구,자양동,능동로10길,146,1,3,0,1,2,0
1040027600,0.00,1,광진구,자양동,능동로10길,146,1,0,0,0,0,0
1040027700,0.14,1,광진구,구의동,강변북로,51,1,1,0,0,1,0
1040027800,0.00,1,광진구,광장동,강변북로,504,1,0,0,0,0,0
1040027900,0.00,1,광진구,자양동,능동로10길인접길,203,2,0,0,0,0,0
1040028000,0.00,1,광진구,자양동,능동로10길인접길,212,2,0,0,0,0,0
1040028100,0.05,1,광진구,구의동,아차산로60길,135,1,1,0,0,1,0
1040028200,0.20,1,광진구,구의동,아차산로60길,137,1,2,0,0,2,0
1040028300,0.03,1,광진구,자양동,아차산로36길인접길,218,2,1,0,0,1,0
1040028400,0.07,1,광진구,자양동,아차산로36길인접길,213,2,1,0,0,2,0
1040028500,0.00,1,광진구,광장동,강변북로,402,1,0,0,0,0,0
1040028600,0.03,1,광진구,구의동,강변북로,272,1,1,0,0,1,0
1040028800,1.17,1,광진구,자양동,아차산로36길,109,3,2,0,1,1,0
1040028900,0.25,1,광진구,자양동,아차산로36길,109,3,2,0,0,2,0
1040029000,0.00,1,광진구,자양동,아차산로인접길,88,1,0,0,0,0,0
1040029100,1.43,1,광진구,자양동,아차산로인접길,84,2,1,0,1,0,0
1040029200,1.61,1,광진구,자양동,동일로18길,655,1,13,0,1,12,2
1040029300,0.20,1,광진구,자양동,동일로18길,655,1,2,0,1,1,0
1040029400,0.07,1,광진구,구의동,아차산로62길,106,1,1,0,0,1,0
1040029500,0.15,1,광진구,구의동,아차산로62길,96,1,1,0,0,2,0
1040029600,0.00,1,광진구,광장동,강변북로,379,1,0,0,0,0,0
1040029700,0.09,1,광진구,광장동,강변북로,146,1,1,0,0,2,1
1040030000,1.05,2,광진구,광장동,강변북로,745,1,3,0,3,4,0
1040030100,0.06,1,광진구,광장동,광나루로,179,2,2,0,0,1,1
1040030200,0.38,1,광진구,광장동,강변북로,326,2,1,0,1,4,0
1040030300,0.00,1,광진구,광장동,아차산로,211,1,0,0,0,0,0
1040030400,0.30,1,광진구,광장동,아차산로,210,1,3,0,0,3,0
1040030500,0.19,1,광진구,광장동,강변북로,116,2,1,0,0,3,0
1040030600,0.67,1,광진구,광장동,천호대로,175,3,1,0,1,0,0
1040030700,0.46,1,광진구,광장동,천호대로,286,3,2,0,1,2,0
1040030800,0.00,1,광진구,화양동,광나루로인접길,236,1,0,0,0,0,0
1040030900,0.00,1,광진구,화양동,광나루로인접길,201,1,0,0,0,0,0
1040031000,0.07,1,광진구,광장동,강변북로,213,1,1,0,0,2,0
1040031100,0.19,1,광진구,광장동,천호대로,144,3,2,0,0,2,0
1040031200,0.00,1,광진구,광장동,천호대로,30,3,0,0,0,0,0
1040031300,0.00,1,광진구,화양동,광나루로인접길,128,1,0,0,0,0,0
1040031400,0.00,1,광진구,화양동,광나루로인접길,114,1,0,0,0,0,0
1040031500,0.01,1,광진구,광장동,강변북로,264,2,1,0,0,0,1
1040031600,1.19,1,광진구,광장동,천호대로140길,404,1,2,0,2,0,0
1040031700,0.31,1,광진구,광장동,천호대로140길,417,1,2,0,1,1,0
1040031800,0.25,1,광진구,광장동,강변북로,498,1,1,0,1,1,0
1040031900,0.00,1,광진구,능동,광나루로인접길,84,1,0,0,0,0,0
1040032000,0.08,1,광진구,능동,광나루로인접길,86,1,1,0,0,1,0
1040032201,0.00,1,광진구,광장동,광장로,282,1,0,0,0,0,0
1040032202,6.15,2,광진구,광장동,광장로,76,1,2,0,2,1,0
1040032301,0.03,1,광진구,광장동,광장로,271,1,1,0,0,1,0
1040032302,0.09,1,광진구,광장동,광장로,76,1,1,0,0,1,0
1040032400,0.00,1,광진구,광장동,강변북로,282,1,0,0,0,0,0
1040032500,0.00,1,광진구,광장동,천호대로워커힐로사이,177,1,0,0,0,0,0
1040032600,0.00,1,광진구,광장동,천호대로워커힐로사이,155,1,0,0,0,0,0
1040032700,0.02,1,광진구,광장동,강변북로,362,1,1,0,0,1,0
1040033100,0.42,1,광진구,광장동,강변북로,315,1,2,0,1,1,0
1040033300,0.06,1,광진구,광장동,아차산로76길,110,1,1,0,0,1,0
1040033400,0.00,1,광진구,광장동,아차산로76길,110,1,0,0,0,0,0
1040033500,2.30,1,광진구,광장동,광장로,560,1,7,0,3,7,0
1040033600,0.88,1,광진구,광장동,광장로,562,1,3,0,2,2,0
1040033700,0.00,1,광진구,광장동,천호대로,147,1,0,0,0,0,0
1040033800,0.00,1,광진구,광장동,아차산로76길,97,1,0,0,0,0,0
1040033900,0.00,1,광진구,광장동,아차산로76길,111,2,0,0,0,0,0
1040034000,0.74,1,광진구,광장동,아차산로78길,162,1,1,0,1,0,0
1040034100,0.00,1,광진구,광장동,아차산로78길,159,1,0,0,0,0,0
1040034600,0.56,1,광진구,군자동,동일로32길,239,1,2,0,1,2,0
1040034700,0.00,1,광진구,군자동,동일로32길,249,1,0,0,0,0,0
1040034800,0.05,1,광진구,광장동,아차산로78길,271,1,1,0,0,2,0
1040034900,0.05,1,광진구,광장동,아차산로78길,259,1,1,0,0,2,0
1040035000,0.00,1,광진구,광장동,아차산로78가길,305,1,0,0,0,0,0
1040035100,0.02,1,광진구,광장동,아차산로78가길,333,1,1,0,0,1,0
1040035200,0.00,1,광진구,광장동,아차산로워커힐로사이,478,1,0,0,0,0,0
1040035300,0.00,1,광진구,광장동,아차산로워커힐로사이,481,1,0,0,0,0,0
1040035400,5.02,2,광진구,구의동,자양로,237,1,6,0,3,5,0
1040035500,0.69,1,광진구,구의동,자양로,237,1,3,0,1,3,0
1040035600,0.01,1,광진구,구의동,자양로50길,495,1,1,0,0,1,0
1040035700,0.13,1,광진구,구의동,자양로50길,487,1,3,0,0,3,0
1040035800,0.00,1,광진구,광장동,영화사로,452,1,0,0,0,0,0
1040035900,0.00,1,광진구,광장동,영화사로,458,1,0,0,0,0,0
1040036000,2.92,1,광진구,능동,능동로32길,855,1,7,0,5,4,0
1040036100,0.28,1,광진구,능동,능동로32길,845,1,5,0,1,4,0
1040036200,0.85,1,광진구,구의동,자양로,341,1,4,0,1,8,1
1040036300,0.08,1,광진구,구의동,자양로,341,1,2,0,0,2,0
1040036500,2.82,1,광진구,구의동,영화사로,369,1,2,1,0,1,0
1040036600,0.02,1,광진구,구의동,영화사로,397,1,1,0,0,1,0
1040036700,0.71,1,광진구,능동,능동로32길,221,1,3,0,1,3,0
1040036800,0.55,1,광진구,능동,능동로32길,220,1,1,0,1,2,0
1040036900,2.34,1,광진구,능동,천호대로112길,207,1,2,0,2,0,0
1040037000,0.41,1,광진구,능동,천호대로112길,207,1,3,0,0,4,0
1040037100,11.09,3,광진구,중곡동,영화사로,773,1,20,0,8,12,2
1040037200,0.30,1,광진구,중곡동,영화사로,764,1,5,0,1,4,0
1040037300,0.73,1,광진구,군자동,능동로35길,86,1,3,0,0,3,0
1040037400,0.00,1,광진구,군자동,능동로35길,86,1,0,0,0,0,0
1040037500,0.81,1,광진구,군자동,능동로35길,158,1,2,0,1,1,0
1040037600,0.00,1,광진구,군자동,능동로35길,158,1,0,0,0,0,0
1040037700,5.26,2,광진구,군자동,천호대로,93,1,3,0,2,1,0
1040037900,5.25,2,광진구,중곡동,동일로,252,2,7,0,3,10,1
1040038000,0.32,1,광진구,중곡동,동일로,252,2,3,0,0,4,0
1040038200,0.05,1,광진구,중곡동,천호대로101길,139,1,1,0,0,1,1
1040038400,0.89,1,광진구,중곡동,용마산로7길,591,1,4,0,2,3,0
1040038500,0.22,1,광진구,중곡동,용마산로7길,591,1,2,0,1,1,0
1040038600,0.00,1,광진구,중곡동,긴고랑로46길,108,1,0,0,0,0,0
1040038700,0.00,1,광진구,중곡동,긴고랑로46길,107,1,0,0,0,0,0
1040038800,17.56,4,광진구,중곡동,동부간선도로,239,2,11,1,5,14,1
1040038900,0.00,1,광진구,중곡동,긴고랑로,264,1,0,0,0,0,0
1040039000,0.47,1,광진구,중곡동,긴고랑로,258,1,1,0,1,0,0
1040039100,0.76,1,광진구,중곡동,동부간선도로,312,2,5,0,0,7,1
1040039200,0.04,1,광진구,중곡동,능동로49길,245,1,2,0,0,1,1
1040039300,4.23,2,광진구,중곡동,능동로49길,245,1,1,1,0,0,0
1040039400,1.53,1,광진구,중곡동,동일로72길,309,1,3,0,2,1,0
1040039500,0.21,1,광진구,중곡동,동일로72길,309,1,3,0,0,3,2
1040039600,0.00,1,광진구,중곡동,용마산로,44,1,0,0,0,0,0
1040039700,20.82,4,광진구,중곡동,답십리로,161,3,8,0,7,5,2
1040039900,0.00,1,광진구,자양동,강변북로,48,2,0,0,0,0,0
1040040000,0.00,1,광진구,자양동,강변북로,43,1,0,0,0,0,0
1040040100,0.00,1,광진구,자양동,강변북로,83,1,0,0,0,0,0
1040040200,0.00,1,광진구,자양동,강변북로,363,1,0,0,0,0,0
1040040300,0.00,1,광진구,자양동,강변북로,95,1,0,0,0,0,0
1040040400,0.16,1,광진구,자양동,강변북로,134,1,1,0,0,3,2
1040040500,0.28,1,광진구,자양동,동일로,231,2,3,0,0,3,0
1050005700,0.00,1,광진구,중곡동,답십리로,124,2,0,0,0,0,0
1060006900,7.62,2,광진구,중곡동,답십리로,249,1,12,0,3,16,4
1060007100,20.64,4,광진구,중곡동,답십리로,296,1,13,0,7,5,1
1060022300,0.67,1,광진구,중곡동,동부간선도로,722,3,7,0,1,9,1
1220005300,1.57,1,광진구,자양동,영동대로,83,3,2,0,1,2,0
1160004402,0.99,1,관악구,신림동,시흥대로,138,5,2,0,1,3,0
1160004403,26.36,4,관악구,신림동,시흥대로,263,5,21,0,7,19,1
1160005801,20.12,4,관악구,신림동,시흥대로,178,5,14,1,4,11,1
1160005802,6.44,2,관악구,신림동,시흥대로,82,5,5,0,2,3,1
1180005903,0.12,1,관악구,신림동,시흥대로,60,5,1,0,0,1,0
1180005904,23.31,4,관악구,신림동,시흥대로,360,5,17,1,7,23,0
1190013200,0.55,1,관악구,신림동,보라매로5길,218,1,1,0,1,0,0
1190013300,2.32,1,관악구,신림동,보라매로5길,218,3,3,0,2,3,0
1190016500,12.63,3,관악구,봉천동,보라매로,437,3,19,0,6,24,5
1190016600,101.70,4,관악구,봉천동,보라매로,437,3,49,1,18,43,6
1200000502,0.20,1,관악구,신림동,신림로,312,4,3,0,0,3,0
1200000503,2.12,1,관악구,신림동,신림로,151,4,6,0,1,6,0
1200000504,0.05,1,관악구,신림동,신림로,72,3,1,0,0,0,1
1200000505,1.70,1,관악구,신림동,신림로,108,4,4,0,1,3,0
1200000506,6.03,2,관악구,신림동,신림로,80,3,2,0,2,0,0
1200000507,9.88,2,관악구,신림동,신림로,154,4,7,1,2,3,2
1200000508,7.96,2,관악구,신림동,신림로,115,4,8,0,2,13,2
1200000511,0.39,1,관악구,신림동,신림로,214,3,3,0,0,4,0
1200000521,5.44,2,관악구,신림동,신림로,150,3,10,0,1,11,0
1200000602,4.90,2,관악구,신림동,신림로,342,2,8,0,4,8,1
1200000603,10.96,3,관악구,신림동,신림로,44,4,2,0,2,2,0
1200000604,0.07,1,관악구,신림동,신림로,103,4,1,0,0,1,0
1200000605,4.98,2,관악구,신림동,신림로,69,3,7,0,0,8,2
1200000606,1.68,1,관악구,신림동,신림로,107,4,4,0,1,4,1
1200000607,2.30,1,관악구,신림동,신림로,80,3,4,0,1,3,0
1200000608,7.47,2,관악구,신림동,신림로,149,4,11,0,2,10,0
1200000609,9.13,2,관악구,신림동,신림로,107,4,10,0,2,10,1
1200000611,1.08,1,관악구,신림동,신림로,162,3,5,0,0,5,0
1200000621,2.06,1,관악구,신림동,신림로,150,3,6,0,0,9,1
1200000702,9.05,2,관악구,봉천동,관악로,587,3,21,0,5,22,1
1200000801,0.84,1,관악구,봉천동,관악로,900,3,9,0,2,8,2
1200000802,3.11,2,관악구,봉천동,관악로,585,3,18,0,0,17,3
