관측일자,,지점명,평균기온(℃),최저기온(℃),최대기온(℃),평균습도(%),최저습도(%),최고습도(%),평균풍속(m/s),최대풍속(m/s),강수량(mm)
20131005,서초,24.2,19.4,29,39.1,16.9,61.4,1.5,3.9,0,
20131005,성동,24.6,19.4,29.2,36.8,15.7,69.1,1.7,3.5,0,
20131005,성북,23.9,20.1,27,41.9,26.6,60.5,0.7,3.7,0,
20131005,송파,23.2,17.3,27.4,39,18.8,69.4,0.8,2.9,0,
20131005,양천,25,21,29.1,33.7,16.8,56,1.2,3.5,0,
20131005,영등포,25.1,19.9,28.9,41.4,23.9,61.8,1.4,3.7,0,
20131005,용산,25.1,20.4,28.6,34.5,20.1,57.1,1.3,4.1,0,
20131005,은평,24.5,20.2,28.9,40.6,24.7,56.3,1.9,4.9,0,
20131005,종로,24.9,19.6,29.2,39.8,25.3,59.3,0.5,3.3,0,
20131005,중구,23.1,18,28.2,44.6,24.8,70.9,1,3.2,0,
20131005,중랑,24.4,19.5,28.4,38,23.5,60,1.5,4.4,0,
20131006,강남,20.7,16.7,25.4,64.3,53.1,74.4,1.2,3.7,0,
20131006,강동,21,15.9,25.4,64.9,53.2,78.8,2.5,6.3,0,
20131006,강북,21.1,15.2,26,59.8,50.3,69.1,1.8,6.3,0,
20131006,강서,21.7,18,25.5,62.4,53.7,69.8,4.3,9.3,0,
20131006,관악,21.3,17.3,25.9,61.3,50.3,70.4,0.6,2.7,0,
20131006,광진,21.5,16.7,26.1,58.2,45.1,68.3,2.7,6.8,0,
20131006,구로,21.6,18,25.3,61.7,52.3,72.1,3.6,6.7,0,
20131006,금천,21.6,17.8,25.8,61,52.1,70.3,2.8,6.3,0,
20131006,남산,20.7,14.4,25.2,78.8,66.6,92.5,2.8,5.9,0,
20131006,노원,20.5,14.1,25.4,69,53.6,84,1,3.4,0,
20131006,도봉,19.3,11.3,25.6,71.1,50.1,92.5,0.8,4,0,
20131006,동대문,21.1,15.3,25.4,61.1,44.4,70,2.8,5.9,0,
20131006,동작,21.6,17.5,25.6,54.5,45.8,62.8,2.8,6.4,0,
20131006,마포,21.7,15.9,25.9,57.7,49.4,67.6,1,5,0,
20131006,서대문,21.5,17.3,24.6,58.4,41.8,69.7,4.4,9.6,0,
20131006,서초,22,17,27.3,57,44,65.1,1.8,4.6,0,
20131006,성동,21.4,16.2,26.4,53.8,40.1,71.7,3,6.3,0,
20131006,성북,21,15.7,25,58.5,50.1,68,1.9,4.9,0,
20131006,송파,20.6,14.1,26.1,57.2,43.1,71.9,1.3,3.3,0,
20131006,양천,22,18,25.7,54.4,44.5,63.8,2.6,5.9,0,
20131006,영등포,22.1,18.1,25.6,60.3,51.8,68.6,2.1,5.1,0,
20131006,용산,21.8,17.8,25.7,55.6,42.9,65,3.2,6.7,0,
20131006,은평,21.6,15.6,25.5,55.7,36.4,68,2.4,6.5,0,
20131006,종로,21.8,17.4,26,58,50.1,66.8,1.2,4.2,0,
20131006,중구,20.4,15.1,25,62.6,52.7,73.3,1.7,4.8,0,
20131006,중랑,21.2,16.9,24.8,58.7,39.1,69.6,2.3,5.4,0,
20131007,강남,22.7,19.9,26.2,71.4,63.4,77.9,0.7,2.5,0,
20131007,강동,23.1,20.3,26.7,72.1,63.6,81.4,1.4,3.7,0,
20131007,강북,23.2,20.6,26.8,70.6,60.5,80.3,1.3,3.5,0,
20131007,강서,23.2,21.1,26.5,72.7,63.7,86.6,2.2,6.3,0,
20131007,관악,23,20,27,71.6,59.3,82.7,0.2,2.7,0,
20131007,광진,23.3,20.5,27.5,68.3,57.9,76.1,2,5.7,0,
20131007,구로,23.2,20.5,26.9,73.3,61.2,85.9,2,5.2,0,
20131007,금천,23.5,20.5,26.8,71.4,61.8,82.7,2.1,4.9,0,
20131007,남산,22.6,19.8,27,90.4,78.3,99.9,1.7,4.8,0,
20131007,노원,23.1,20.2,27.2,77.4,63.4,88.5,0.7,2.9,0,
20131007,도봉,22.1,18.1,26.5,77,62.1,89.4,0.3,2.4,0,
20131007,동대문,23.2,20.6,26.5,71.3,63.1,80.3,2,4,0,
20131007,동작,23.3,20.4,27,63.9,52.8,76.4,1.7,3.8,0,
20131007,마포,23.1,20.7,27.1,71.3,59.9,86.8,1,4.2,0,
20131007,서대문,22.7,20.7,27.2,74,61.6,87.8,2.7,8.5,0,
20131007,서초,23.8,20.4,27.6,66.5,54.3,77,1.2,3.4,0,
20131007,성동,23.2,20.2,27,62.3,51.1,73.7,1.7,4.7,0,
20131007,성북,22.9,20.4,26.2,69.8,59.6,78.5,1.2,3.7,0,
20131007,송파,22.8,19.6,26.4,64.5,54.9,76.7,0.8,2.7,0,
20131007,양천,23.4,20.7,26.9,64.9,54,77.3,1.8,4.3,0,
20131007,영등포,23.2,20.9,26.6,72.7,62.7,86.2,2.2,4.7,0,
20131007,용산,23.7,20.9,27.3,65.3,55.7,75.2,1.9,5.7,0,
20131007,은평,23,20.9,26.3,71.7,62.9,85.9,1.8,4.8,0,
20131007,종로,23.8,21,28.2,68.2,57.1,77.4,0.4,3,0,
20131007,중구,22.5,19.8,26.7,72,60.4,83.2,1.3,3.1,0,
20131007,중랑,22.7,20.2,25.6,71,63.4,78.6,1.9,4.2,0,
20131008,강남,20.4,18.6,22.4,85.4,72.8,92.1,1,3.8,3,
20131008,강동,20.7,19.1,22.2,86.8,73.3,95.6,2,6.2,2.5,
20131008,강북,20.4,18.1,21.9,87,78.3,92.1,1.6,4.3,3,
20131008,강서,20.1,17.4,21.7,90.1,79.3,94.9,2,8.5,2.5,
20131008,관악,20.6,18.4,22.2,89.4,76.6,95.4,0.3,4.1,3.5,
20131008,광진,20.8,18.7,22.4,82.7,70.2,91.9,2,6.7,3,
20131008,구로,20.6,17.9,21.9,91,78.5,96.1,2,7.5,2,
20131008,금천,21,18.6,22.6,87.8,76.5,94.1,2.5,5.6,2.5,
20131008,남산,20,17.8,21.6,99,92.6,99.9,1.7,6,3.5,
20131008,노원,20.3,17.7,21.9,95.8,76,99.9,1,4.3,2.5,
20131008,도봉,19.6,17.3,21.4,91.8,83,98.4,0.7,3.5,3.5,
20131008,동대문,20.6,18.3,22.3,88,74.3,94.8,1.9,5.4,3,
20131008,동작,20.7,18.4,22.3,81.3,67.4,87.9,2,6.1,3.5,
20131008,마포,19.9,17.2,21.7,90.3,80.4,95.6,0.8,4.8,3,
20131008,서대문,19.9,17.1,21.9,91.9,82.1,99.8,1.9,9.2,2.5,
20131008,서초,21.6,19.6,23.3,80.8,66.7,87.7,1.3,4.4,3,
20131008,성동,20.5,18.3,22.3,82.4,71.2,90.3,2.1,5.9,3,
20131008,성북,20.2,18,21.8,86,77.9,91.6,1.4,4.4,3,
20131008,송파,20.5,18.9,21.8,79.4,62.9,88.6,1.3,5,3,
20131008,양천,20.6,17.9,22.2,81.6,70.9,87.5,1.7,5.2,2.5,
20131008,영등포,20.2,17.4,21.9,89.4,78.6,95,2.1,7.6,0,
20131008,용산,21.2,18.9,22.9,80.4,71.6,86.3,1.7,6.6,3,
20131008,은평,20.1,17.7,22,88.1,81.3,93.9,1.4,6.4,2.5,
20131008,종로,21.2,18.8,23,83.4,75.5,89.5,0.5,3.3,3,
20131008,중구,19.9,17,21.8,88.1,77.9,95.6,1.5,4.5,3.5,
20131008,중랑,20.3,18.3,21.9,84.7,74,91.1,2.1,4.4,3,
20131009,강남,21.1,16.4,26.5,67.3,47.2,80.2,0.9,3.6,0,
20131009,강동,21.5,16.3,26.6,68.4,46.9,83.1,1.2,3.7,0,
20131009,강북,21.1,16.2,26.8,67.1,49.7,81.8,1.4,4.4,0,
20131009,강서,20.5,15.8,25.4,73.4,49.2,88.1,1.3,4.3,0,
20131009,관악,21,16.7,26.1,69.7,47.7,83.8,0.5,3.2,0,
20131009,광진,21.5,16.5,27.6,64.6,42,80.1,1.4,4.9,0,
20131009,구로,21,16.9,26.1,72.2,49.2,88.2,1.6,4.5,0,
20131009,금천,21.4,17,27.1,69.6,46.3,82.8,1.7,4,0,
20131009,남산,20.2,14.7,26,88.1,65.7,99.9,1.3,3.3,0,
20131009,노원,21.1,15.8,27.6,73.6,49.7,92.1,0.9,4.1,0,
20131009,도봉,20,15,26.9,73.3,50,92.2,0.8,4,0,
20131009,동대문,21.2,16.1,27.4,68.5,45.9,83.1,1.6,4.4,0,
20131009,동작,21.3,16.8,25.7,62.3,42.5,78.2,1.7,3.7,0,
20131009,마포,20.8,15.3,27.4,70.9,43.3,90.5,0.5,3.7,0,
20131009,서대문,20.2,15.4,25.7,73.9,51.2,93.3,1.2,6.1,0,
20131009,서초,22,17,27.5,64.2,40.8,80.6,1.2,4,0,
20131009,성동,21.5,15.7,27.4,62.5,34.3,82.2,1.6,4.5,0,
20131009,성북,20.9,15.9,26.3,66.7,47,80.7,1.1,4.1,0,
20131009,송파,21.4,15.5,27.6,60.4,37.3,79.1,0.9,3.3,0,
20131009,양천,21.3,16.6,26.7,63,40.6,84,1.4,4.4,0,
20131009,영등포,20.9,16.2,26.1,71.1,48.3,86.5,1.8,5.4,0,
20131009,용산,21.6,16.7,26.9,62.5,38.8,76.7,1.3,3.9,0,
20131009,은평,20.5,15.6,25.9,70.8,49.1,88.9,1.4,4.9,0,
20131009,종로,21.4,16.8,26.8,66.2,44.4,79.6,0.5,2.8,0,
20131009,중구,20.3,15.2,26.7,69,44.2,87.6,1.3,4.6,0,
20131009,중랑,20.9,15.9,26.8,66.3,42.7,80.4,1.7,4,0,
20131010,강남,21.1,16.6,26.8,77.3,57.6,91.1,0.5,2.3,0,
20131010,강동,21.5,16.5,26.7,78.1,56.6,94.6,0.8,3.6,0,
20131010,강북,21.4,16.6,26.4,75.1,55.9,90.2,1,3.5,0,
20131010,강서,21.4,16.9,27,78.4,55.3,93.7,1.3,3.7,0,
20131010,관악,21.4,17.8,26.7,77.5,51.6,91.3,0.5,3.4,0,
20131010,광진,21.6,16.8,27.5,74.4,52,89.5,1.2,5.2,0,
20131010,구로,21.6,18.1,26.9,79,55.1,93.9,1.6,5,0,
20131010,금천,21.5,17.2,27.1,75.8,57.4,87.8,1.4,3.7,0,
20131010,남산,20.8,16.1,27.3,93.1,77.6,99.9,1.3,3.6,0,
20131010,노원,18.3,16.2,24.1,93.3,71.5,99.9,0.3,2,0,
20131010,도봉,19.9,14.4,25.7,82.8,57,98.9,0.3,2.2,0,
20131010,동대문,21.3,16.3,27.1,77.1,56.3,93,1.5,4.4,0,
20131010,동작,21.8,17.7,27.1,70.2,47.3,87.3,1.9,4.1,0,
20131010,마포,21.2,16.1,27.5,76.7,54.4,92.7,0.5,3.1,0,
20131010,서대문,21.1,16.6,26.7,78.2,56.7,94,1.4,3.9,0,
20131010,서초,22.1,17.9,27.2,67.1,11.8,86.4,1,3.8,0,
20131010,성동,21.6,16.6,27.2,71.7,48.5,88.3,1.5,3.9,0,
20131010,성북,21.3,16.8,26.6,74.4,53.5,89.4,0.6,2.8,0,
20131010,송파,21.2,15.5,27.6,69.5,45,88.7,0.8,3,0,
20131010,양천,21.8,17.9,26.9,71.8,51.1,85.7,1.2,3.7,0,
20131010,영등포,21.6,17.6,26.4,77.3,59.8,90.6,1.6,4.4,0,
20131010,용산,22.1,18,26.9,70,52.9,83.1,1.4,3.6,0,
20131010,은평,21.1,16.7,26.5,75.5,55.6,89.4,1.5,4.4,0,
20131010,종로,21.9,17.7,26.7,73.3,56.7,86.4,0.5,2.9,0,
20131010,중구,20.6,15.8,26,78.3,58,94.8,1,3.3,0,
20131010,중랑,21.2,16.6,26.2,74.8,53.9,88.9,1.7,4.4,0,
20131011,강남,19,16,21.5,63.9,43.1,90.3,2.2,6.7,4,
20131011,강동,19.2,16.4,21.4,64.8,43.9,92.5,4,8.7,4.5,
20131011,강북,19.1,15.6,21.4,64.7,45.5,92.1,2.7,7.3,7.5,
20131011,강서,19.1,16,21,66.5,49,96,3.3,8,11,
20131011,관악,18.9,16,21.4,64.4,42.5,93.1,2.1,7.2,1,
20131011,광진,19.6,16.5,21.7,61.4,41.1,90.3,2.9,6.9,0.5,
20131011,구로,18.8,16.2,20.7,67.3,45.4,99.1,4.6,10.2,2.5,
20131011,금천,19,16.2,21.5,66.7,43.9,96.6,3.7,9.5,4.5,
20131011,남산,18.2,14,20.4,82.2,65,99.9,2.5,8.2,2.5,
20131011,노원,18,15.6,21.3,51.6,48,56.8,1.6,4.4,0,
20131011,도봉,18.7,13,21.7,66.9,46.7,94.4,1.7,6.5,5,
20131011,동대문,19.2,15.7,21.4,66.1,47,95.2,3.5,9.5,4,
20131011,동작,19.4,16.4,21.6,57.4,36.2,86.1,4.2,10.3,2,
20131011,마포,18.7,14.6,20.8,67.8,47.3,95.7,2.2,6.3,11.5,
20131011,서대문,18.6,14.6,20.9,69.6,49.7,99.8,2.6,9.5,17.5,
20131011,서초,20.2,17.4,22.5,46.1,25.1,73.4,3.5,8.2,3,
20131011,성동,19.2,15.5,21.4,59.2,38.2,87.7,3.6,7.3,1,
20131011,성북,18.9,15.1,21.2,64.8,45.8,94.6,1.9,8.1,6.5,
20131011,송파,19.7,16.7,22.1,52.7,28.8,81.4,2.1,6.7,2,
20131011,양천,19.1,16,21.6,64,44.8,93.1,1.9,5.4,4.5,
20131011,영등포,18.9,15.9,20.6,67,49,95.7,4.5,10.7,7,
20131011,용산,19.4,16.4,21.3,61.2,43.9,88.6,3.3,9,3,
20131011,은평,18.9,15.2,21,65.2,47,91.2,3.8,9.3,3.5,
20131011,종로,19.3,15.8,21.5,64.9,47.2,92.1,1.6,6.3,3.5,
20131011,중구,18.1,14.5,20.1,67.6,49.7,94.4,3,10.4,4,
20131011,중랑,19.2,15.9,21.4,63,43.2,90.6,3.5,8.5,2,
20131012,강남,17.5,13.9,21.3,51.4,31.6,76.7,1.5,4.9,0,
20131012,강동,17.7,12.8,21.7,53.5,31.1,75.8,2.4,6,0,
20131012,강북,17.8,13.1,22.1,52,32.8,78.2,1.9,5.2,0,
20131012,강서,17.3,12.7,21.7,60.5,35.8,82.5,1.8,5.5,0,
20131012,관악,17.4,13.4,21.5,51.7,30.6,79.2,1.2,7,0,
20131012,광진,17.9,13.1,22.4,50.7,27.2,75.5,1.8,5,0,
20131012,구로,17.5,12.7,21.6,55.3,33.2,82.2,2.1,7,0,
20131012,금천,17.5,11.8,22.4,54.1,32.6,81.8,1.9,6,0,
20131012,남산,16.5,11.5,21.4,75.2,52.1,99.9,1.5,4,0,
20131012,노원,17.3,11.2,23,58.3,33.5,85.6,1.1,4.6,0,
20131012,도봉,16.2,9.2,22.7,61.2,34.1,89.7,0.9,4.8,0,
20131012,동대문,17.3,11.8,22.1,57.1,32.6,80.4,1.9,7,0,
20131012,동작,18.1,13.9,22.6,45,24.7,69.7,2.4,7,0,
20131012,마포,16.6,11.1,22.2,61.8,32.9,85.4,0.9,4.5,0,
20131012,서대문,16.4,11,21.5,62.1,34.4,89.4,1,5.5,0,
20131012,서초,18.5,13,22.9,34.6,12.1,64.9,2.2,5.9,0,
20131012,성동,17.7,13.2,22.5,47,25,74.8,2.1,4.8,0,
20131012,성북,17.1,13,21.9,54.4,31.8,75.8,1.4,6,0,
20131012,송파,17.7,11.1,23.1,46.7,19.1,67.6,1.1,3.4,0,
20131012,양천,17.8,12.6,22.4,52.9,29.3,76.9,1.2,4.4,0,
20131012,영등포,17.4,12.9,21.7,58.2,35,81.1,2.5,7.8,0,
20131012,용산,17.9,14,22,50.1,28.6,74.4,2,6.8,0,
20131012,은평,16.8,11.4,21.3,59.9,33.6,80.5,2,6.9,0,
20131012,종로,17.5,12.9,22.7,55.1,32,79.6,1.3,4.5,0,
20131012,중구,16.5,12,20.9,56.5,33,85.7,1.8,6.1,0,
20131012,중랑,17.4,13.1,21.7,52.4,29.9,76,1.7,5.1,0,
20131013,강남,17.4,13.4,22.8,70.9,41.2,90.7,0.5,2.1,0,
20131013,강동,17.6,13.2,23,71.9,39.5,92.1,0.8,3.9,0,
20131013,강북,17.7,13.5,23.3,67.9,44.3,85,0.9,2.7,0,
20131013,강서,18.3,14.2,23.4,70,39,94.8,1.1,3,0,
20131013,관악,18.2,14.5,23.2,65.4,36.8,87.1,0.1,2.5,0,
20131013,광진,17.6,13.3,23.7,69,41.4,89.6,0.8,3.3,0,
20131013,구로,18.5,14.8,23.4,67.6,33,92.9,1,3.3,0,
20131013,금천,18.1,13.7,23.9,66.6,32,89.4,1.1,3.1,0,
20131013,남산,16.9,12.3,23.1,87.4,68.1,99.9,1.2,2.7,0,
20131013,노원,17.1,12.8,23.5,77.3,41.8,99.4,0.3,1.8,0,
20131013,도봉,15.6,11,22.8,79.1,46.3,97.3,0,1.2,0,
20131013,동대문,17.4,13.1,23.4,71.6,40.9,91.9,1.3,2.9,0,
20131013,동작,18.4,14.5,23.5,61,31.5,83.6,1.5,3.3,0,
20131013,마포,17.8,13.2,24.5,70,35.3,93.1,0.3,2.4,0,
20131013,서대문,17.5,13.2,23,70.7,37.4,96.1,1,5.3,0,
20131013,서초,18.3,14,24.3,52.6,16.6,71.6,1.1,2.9,0,
20131013,성동,18,13.3,23.2,65.1,33.6,87.6,1.2,2.6,0,
20131013,성북,17.5,13.6,22.4,68.2,42.6,87.9,0.5,2.7,0,
20131013,송파,16.9,12.2,23,63.9,25.9,86,0.6,2.1,0,
20131013,양천,18.6,14.7,23.5,63.9,31.1,90.2,0.9,2.4,0,
20131013,영등포,18.7,14.6,24.1,67.8,37.7,94.2,0.7,3.2,0,
20131013,용산,18.7,14.7,23.6,62.6,36.5,82.2,0.9,2.7,0,
20131013,은평,17.7,13.7,22.9,67.4,37.4,89.1,1.4,3.5,0,
20131013,종로,18.2,14.1,23.6,67.5,44.5,84.8,0.6,2.7,0,
20131013,중구,16.8,12,22.6,73.6,46.2,95.3,0.8,3.1,0,
20131013,중랑,17.5,13.5,23.2,68.5,43.8,88,0.9,2.7,0,
20131014,강남,18.3,13.4,24.1,70.6,47.6,84.1,1,3.6,0,
20131014,강동,18.7,13.4,24.2,70.5,47.6,86.3,1.6,5.3,0,
20131014,강북,18.7,14.3,25,67.2,44,82.8,1.1,4.8,0,
20131014,강서,19.2,15.8,24.2,70.2,48.6,89.7,1.5,4.5,0,
20131014,관악,19.1,14.9,24,68.1,47.2,84.6,0.2,4.6,0,
20131014,광진,18.7,13.4,24.6,66.6,44,82,0.9,5.1,0,
20131014,구로,19.2,15.3,23.8,71,49.1,89.4,2.2,6.5,0,
20131014,금천,19.2,14.8,24.1,69.1,51.1,85.4,1.4,5.4,0,
20131014,남산,17.9,13.2,23.6,89.8,68,99.9,1.4,4.8,0,
20131014,노원,18.2,12.7,25.7,75.8,44.6,94.6,0.4,4.4,0,
20131014,도봉,16.8,10.9,24.8,77.1,43.6,96.4,0.4,3.5,0,
20131014,동대문,18.5,13.5,25,69.8,45.7,84,1.6,5.1,0,
20131014,동작,19.2,15.1,24.7,62.8,39.7,81.5,2.2,5.9,0,
20131014,마포,18.6,14.1,24.8,70.2,46.6,88.8,0.6,3.9,0,
20131014,서대문,18.9,15.5,24.1,68.8,48.5,92.4,1.9,6.1,0,
20131014,서초,19.5,14.2,25.6,50.6,27.9,66.1,1.5,5.7,0,
20131014,성동,18.7,13.7,24.7,64.7,38.1,81.6,1.5,5.4,0,
20131014,성북,18.5,14.3,24.4,66.8,43.5,80.7,0.7,4.3,0,
20131014,송파,18.2,12,25.6,58.7,31.3,82.3,0.8,3.7,0,
20131014,양천,19.5,15.5,24.8,65.4,42.4,83,1.3,4.4,0,
20131014,영등포,19.4,15.7,24.8,69.3,50.5,89.3,1.8,5.3,0,
20131014,용산,19.5,15.4,24.4,62.6,44.4,80.6,1.5,4.4,0,
20131014,은평,19.1,15.6,23.9,65.3,48.1,83.8,1.9,4.4,0,
20131014,종로,19.2,15.2,25.1,66.1,45,82.1,0.8,3.5,0,
20131014,중구,17.8,12.4,23.8,71.3,46.5,90.7,1.2,5,0,
20131014,중랑,18.5,13.6,24.4,66.8,46.4,80.9,1.5,5.9,0,
20131015,강남,13.6,10.3,18.2,78.5,66.2,90.3,1.8,4.5,2.5,
20131015,강동,13.8,10.5,17.9,79.2,67.5,88.6,3,8.7,3,
20131015,강북,13.2,9.4,17.7,82.3,71.7,91,2.4,5.5,4,
20131015,강서,13.1,9.5,17,82.5,68.5,96.7,2.9,8.9,8,
20131015,관악,13.4,10.3,18.3,80.9,68.1,95.3,1.1,4.3,4.5,
20131015,광진,13.8,10.2,18.2,75.6,64.3,88.3,2.8,8,3.5,
20131015,구로,13.4,10.5,17.6,81.4,68.8,99.2,2.6,9,6.5,
20131015,금천,13.6,10.6,18.2,80.4,68.9,96.1,3.3,8.1,5,
20131015,남산,13,9.1,17.1,97.8,89.6,99.9,2.2,7.1,3,
20131015,노원,13.1,9.9,17.3,88,76,99.9,1.5,4.4,4,
20131015,도봉,12.4,7.9,16.2,86.8,75.6,95.4,1.2,4.1,7.5,
20131015,동대문,13.5,9.7,17.8,81,70.5,93.4,2.9,6.3,3,
20131015,동작,13.7,10.6,18,73.1,59.9,87.1,2.7,7.9,4.5,
20131015,마포,12.9,9.2,16.9,81.4,66.9,95.7,1.4,4.5,6,
20131015,서대문,12.6,8.8,17.1,84.6,69.9,96.1,2.6,7.5,5.5,
20131015,서초,14.7,11.2,19.3,49.2,28.8,68.7,2.1,6.5,4,
20131015,성동,13.6,9.5,18.1,76.7,65.1,88.9,3.1,8.1,2.5,
20131015,성북,13.1,9.3,17.5,81,70.2,92.2,2.1,6.1,4,
20131015,송파,13.7,10.5,17.2,70.7,57.7,81.5,2.1,5.7,3.5,
20131015,양천,13.4,10.1,17.7,76.7,64.2,91.4,2.6,5.4,8,
20131015,영등포,13.1,9.5,17.4,82.1,67.8,96.3,3.3,7.6,7.5,
20131015,용산,14,10.4,18.5,76.1,65,85.5,2.4,8.4,3.5,
20131015,은평,13.1,9.2,17.7,80.4,66.7,90.2,2.1,5.7,6,
20131015,종로,13.9,10.1,18.4,80,67.5,90,1.1,3.9,3.5,
20131015,중구,12.7,8.8,17.1,83.3,70.4,93.4,2,6,3.5,
20131015,중랑,13.4,9.4,17.9,78.2,66.8,88.1,2.9,6.8,3,
20131016,강남,12.2,8.8,16.8,55.9,38.1,69.8,1.2,3.7,0,
20131016,강동,12.6,8.5,16.8,55.9,39,70.5,1.6,4.3,0,
20131016,강북,12,7.1,17.4,58.5,36.3,77.9,1.6,3.9,0,
20131016,강서,11.7,6.9,16.6,66.1,39.9,85.5,1.7,4.1,0,
20131016,관악,12,8.2,16.6,57.5,35.5,74.5,0.5,4.3,0,
20131016,광진,12.5,8.6,17.4,54,34.2,71.1,1.8,4.5,0,
20131016,구로,12.1,8.1,16.6,61.1,36.4,80.3,1.6,5.6,0,
20131016,금천,12.4,8.5,17.1,57.9,36.7,75.2,2,4.7,0,
20131016,남산,11.2,6.6,16.3,78.4,56.7,99.9,1.4,3.9,0,
20131016,노원,12,7.9,17.1,62.4,39,83.1,1.1,3.9,0,
20131016,도봉,10.6,5.6,16.8,67.9,39.3,90.1,0.6,3,0,
20131016,동대문,12.1,7.6,17,60.9,38.7,83.2,1.5,4,0,
20131016,동작,12.8,8.5,17.1,49.8,29.4,69,1.8,4.3,0,
20131016,마포,11.5,6.5,17.4,63.2,36.3,82.2,0.7,4,0,
20131016,서대문,11,6.1,15.7,62.9,39.2,82.1,1.4,4.8,0,
20131016,서초,13,7.8,17.7,24,2.6,47,1.4,4.6,0,
20131016,성동,12.5,8,17.9,52.3,28.5,74.2,1.8,4,0,
20131016,성북,11.8,7.4,16.6,57.5,37.8,74,1.3,3.9,0,
20131016,송파,12.3,6.7,17.1,47.5,27.3,72.3,1.1,4.3,0,
20131016,양천,12.2,8.2,16.6,58.3,33.6,75.8,1.7,5.4,0,
20131016,영등포,11.9,7.5,17,63.4,38.6,82.9,2.5,5.2,0,
20131016,용산,12.8,9.2,17,51.2,31.6,67.2,1.5,5.2,0,
20131016,은평,11.3,6.4,15.8,62.4,37.7,81.5,1.6,5.1,0,
20131016,종로,12.3,7.7,17.3,56.1,36.4,73.1,0.8,3.6,0,
20131016,중구,11.2,6.3,16.7,58.1,38.7,78.8,1.6,5,0,
20131016,중랑,11.8,7.9,16.9,56.7,36.9,71.7,1.4,3.8,0,
20131017,강남,12.9,8.2,18,64.2,34,87.5,0.7,2.9,0,
20131017,강동,12.9,7.6,18.7,66.7,28.6,90.5,1.5,3.5,0,
20131017,강북,12.8,7.4,18.2,63.1,39.3,85.9,1,3.7,0,
20131017,강서,13.3,8.8,18.6,64.4,27.7,90.5,1.2,3.6,0,
20131017,관악,13.5,9,18.9,62.2,36.9,86.5,0,1.7,0,
20131017,광진,13.1,7.7,19.7,60.9,28.2,85.5,1,3,0,
20131017,구로,13.7,9.6,18.9,62.6,35.5,87.7,1.3,4.1,0,
20131017,금천,13.5,8.9,19.1,63.1,35.6,85.9,1.1,3.4,0,
20131017,남산,12.1,6.9,19,80.5,53.2,99.9,1.2,2.9,0,
20131017,노원,12.5,7,18.8,70.9,41.4,96.2,0.4,2.2,0,
20131017,도봉,10.8,5.1,18.1,76.1,44,96.7,0.2,2,0,
20131017,동대문,12.7,7.4,19.2,64.7,34.5,88.3,1.7,3.3,0,
20131017,동작,13.9,9.4,18.7,54.2,27.3,78.9,1.5,4.2,0,
20131017,마포,12.9,7.4,19.8,63.5,30,90.4,0.4,2.9,0,
20131017,서대문,12.5,8,17.9,64,36,88.3,1.2,3.7,0,
20131017,서초,13.5,8.6,20.3,34.9,5.3,70.5,1.1,2.9,0,
20131017,성동,13.4,7.8,19.4,56.2,18.3,83.6,1.2,2.7,0,
20131017,성북,12.7,7.5,17.8,62,38.2,84.2,1,3.3,0,
20131017,송파,12.3,6.5,18.6,58.4,24.9,83.2,0.6,2.3,0,
20131017,양천,14,10.1,19.4,57.4,26.7,83.9,1,3.1,0,
20131017,영등포,13.8,9.6,18.9,62.8,29.7,88.3,1.4,4,0,
20131017,용산,14.1,9.3,19.3,54.5,25.8,77.6,1.1,3.2,0,
20131017,은평,12.6,7.7,18.2,63.1,35.3,86.6,1.2,3.5,0,
20131017,종로,13.5,8.8,19.1,60,33.2,81.9,0.6,2.7,0,
20131017,중구,12.2,7,19.2,63.1,32,90.5,0.9,3.1,0,
20131017,중랑,12.6,7.8,18.2,62.3,33,83.6,1.3,3.2,0,
20131018,강남,13.8,8.9,20.3,64.9,40.2,83.4,0.7,2.2,0,
20131018,강동,13.9,8.4,20.6,65.9,40.8,85.8,1.5,3.4,0,
20131018,강북,13.8,8.6,19.9,61.3,36.2,79.8,1,4,0,
20131018,강서,14.9,10.9,20.2,61.3,39.9,78.7,1.7,3.7,0,
20131018,관악,14.6,10,20.3,60.7,38.2,80.2,0.2,3,0,
20131018,광진,14.1,8.8,20.5,59.8,37.1,79,0.9,3.2,0,
20131018,구로,15,10.5,20.3,60.2,38.7,80.2,2,5.2,0,
20131018,금천,14.7,9.7,20.6,60.6,37.7,81.7,1.3,4.3,0,
20131018,남산,13.2,7.9,19.4,80.6,57.5,99.9,1.3,3.5,0,
20131018,노원,13.3,7.7,20.4,70.4,41.2,95.3,0.4,2.8,0,
20131018,도봉,11.6,5.6,20,74.3,41.4,96.1,0.2,2.6,0,
20131018,동대문,13.6,8.2,20.3,64.5,38.5,83.1,1.7,4.6,0,
20131018,동작,14.9,10.3,19.9,54.2,32.4,72.1,1.9,4.4,0,
20131018,마포,14.1,8.5,21.4,61.1,38.2,81,0.4,3.7,0,
20131018,서대문,14,10.2,19.3,58.3,40.7,69,2,6,0,
20131018,서초,14.6,9.4,20.8,36.8,16.6,58.6,1.1,3.4,0,
20131018,성동,14.3,8.7,21,56.1,29.6,78.1,1.4,3.1,0,
20131018,성북,13.6,8.8,19.1,60.6,39.2,78.2,1,3.1,0,
